task_id,tier,combination,status,duration_s,abandoned_reason,tpch_n_success,tpch_n_failed,tpch_total_ms,tpch_geo_mean_ms,tpch_cache_hit_ratio,tpch_queries_with_spill,tpcds_n_success,tpcds_n_failed,tpcds_total_ms,tpcds_geo_mean_ms,tpcds_cache_hit_ratio,tpcds_queries_with_spill,tpch_q1_ms,tpch_q2_ms,tpch_q3_ms,tpch_q4_ms,tpch_q5_ms,tpch_q6_ms,tpch_q7_ms,tpch_q8_ms,tpch_q9_ms,tpch_q10_ms,tpch_q11_ms,tpch_q12_ms,tpch_q13_ms,tpch_q14_ms,tpch_q15_ms,tpch_q16_ms,tpch_q17_ms,tpch_q18_ms,tpch_q19_ms,tpch_q20_ms,tpch_q21_ms,tpch_q22_ms,tpcds_q1_ms,tpcds_q2_ms,tpcds_q3_ms,tpcds_q4_ms,tpcds_q5_ms,tpcds_q6_ms,tpcds_q7_ms,tpcds_q8_ms,tpcds_q9_ms,tpcds_q10_ms,tpcds_q11_ms,tpcds_q12_ms,tpcds_q13_ms,tpcds_q14_ms,tpcds_q15_ms,tpcds_q16_ms,tpcds_q17_ms,tpcds_q18_ms,tpcds_q19_ms,tpcds_q20_ms,tpcds_q21_ms,tpcds_q22_ms,tpcds_q23_ms,tpcds_q24_ms,tpcds_q25_ms,tpcds_q26_ms,tpcds_q27_ms,tpcds_q28_ms,tpcds_q29_ms,tpcds_q30_ms,tpcds_q31_ms,tpcds_q32_ms,tpcds_q33_ms,tpcds_q34_ms,tpcds_q35_ms,tpcds_q36_ms,tpcds_q37_ms,tpcds_q38_ms,tpcds_q39_ms,tpcds_q40_ms,tpcds_q41_ms,tpcds_q42_ms,tpcds_q43_ms,tpcds_q44_ms,tpcds_q45_ms,tpcds_q46_ms,tpcds_q47_ms,tpcds_q48_ms,tpcds_q49_ms,tpcds_q50_ms,tpcds_q51_ms,tpcds_q52_ms,tpcds_q53_ms,tpcds_q54_ms,tpcds_q55_ms,tpcds_q56_ms,tpcds_q57_ms,tpcds_q58_ms,tpcds_q59_ms,tpcds_q60_ms,tpcds_q61_ms,tpcds_q62_ms,tpcds_q63_ms,tpcds_q64_ms,tpcds_q65_ms,tpcds_q66_ms,tpcds_q67_ms,tpcds_q68_ms,tpcds_q69_ms,tpcds_q70_ms,tpcds_q71_ms,tpcds_q72_ms,tpcds_q73_ms,tpcds_q74_ms,tpcds_q75_ms,tpcds_q76_ms,tpcds_q77_ms,tpcds_q78_ms,tpcds_q79_ms,tpcds_q80_ms,tpcds_q81_ms,tpcds_q82_ms,tpcds_q83_ms,tpcds_q84_ms,tpcds_q85_ms,tpcds_q86_ms,tpcds_q87_ms,tpcds_q88_ms,tpcds_q89_ms,tpcds_q90_ms,tpcds_q91_ms,tpcds_q92_ms,tpcds_q93_ms,tpcds_q94_ms,tpcds_q95_ms,tpcds_q96_ms,tpcds_q97_ms,tpcds_q98_ms,tpcds_q99_ms,tpch_q1_timed_out,tpch_q2_timed_out,tpch_q3_timed_out,tpch_q4_timed_out,tpch_q5_timed_out,tpch_q6_timed_out,tpch_q7_timed_out,tpch_q8_timed_out,tpch_q9_timed_out,tpch_q10_timed_out,tpch_q11_timed_out,tpch_q12_timed_out,tpch_q13_timed_out,tpch_q14_timed_out,tpch_q15_timed_out,tpch_q16_timed_out,tpch_q17_timed_out,tpch_q18_timed_out,tpch_q19_timed_out,tpch_q20_timed_out,tpch_q21_timed_out,tpch_q22_timed_out,tpcds_q1_timed_out,tpcds_q2_timed_out,tpcds_q3_timed_out,tpcds_q4_timed_out,tpcds_q5_timed_out,tpcds_q6_timed_out,tpcds_q7_timed_out,tpcds_q8_timed_out,tpcds_q9_timed_out,tpcds_q10_timed_out,tpcds_q11_timed_out,tpcds_q12_timed_out,tpcds_q13_timed_out,tpcds_q14_timed_out,tpcds_q15_timed_out,tpcds_q16_timed_out,tpcds_q17_timed_out,tpcds_q18_timed_out,tpcds_q19_timed_out,tpcds_q20_timed_out,tpcds_q21_timed_out,tpcds_q22_timed_out,tpcds_q23_timed_out,tpcds_q24_timed_out,tpcds_q25_timed_out,tpcds_q26_timed_out,tpcds_q27_timed_out,tpcds_q28_timed_out,tpcds_q29_timed_out,tpcds_q30_timed_out,tpcds_q31_timed_out,tpcds_q32_timed_out,tpcds_q33_timed_out,tpcds_q34_timed_out,tpcds_q35_timed_out,tpcds_q36_timed_out,tpcds_q37_timed_out,tpcds_q38_timed_out,tpcds_q39_timed_out,tpcds_q40_timed_out,tpcds_q41_timed_out,tpcds_q42_timed_out,tpcds_q43_timed_out,tpcds_q44_timed_out,tpcds_q45_timed_out,tpcds_q46_timed_out,tpcds_q47_timed_out,tpcds_q48_timed_out,tpcds_q49_timed_out,tpcds_q50_timed_out,tpcds_q51_timed_out,tpcds_q52_timed_out,tpcds_q53_timed_out,tpcds_q54_timed_out,tpcds_q55_timed_out,tpcds_q56_timed_out,tpcds_q57_timed_out,tpcds_q58_timed_out,tpcds_q59_timed_out,tpcds_q60_timed_out,tpcds_q61_timed_out,tpcds_q62_timed_out,tpcds_q63_timed_out,tpcds_q64_timed_out,tpcds_q65_timed_out,tpcds_q66_timed_out,tpcds_q67_timed_out,tpcds_q68_timed_out,tpcds_q69_timed_out,tpcds_q70_timed_out,tpcds_q71_timed_out,tpcds_q72_timed_out,tpcds_q73_timed_out,tpcds_q74_timed_out,tpcds_q75_timed_out,tpcds_q76_timed_out,tpcds_q77_timed_out,tpcds_q78_timed_out,tpcds_q79_timed_out,tpcds_q80_timed_out,tpcds_q81_timed_out,tpcds_q82_timed_out,tpcds_q83_timed_out,tpcds_q84_timed_out,tpcds_q85_timed_out,tpcds_q86_timed_out,tpcds_q87_timed_out,tpcds_q88_timed_out,tpcds_q89_timed_out,tpcds_q90_timed_out,tpcds_q91_timed_out,tpcds_q92_timed_out,tpcds_q93_timed_out,tpcds_q94_timed_out,tpcds_q95_timed_out,tpcds_q96_timed_out,tpcds_q97_timed_out,tpcds_q98_timed_out,tpcds_q99_timed_out,cfg_jit,cfg_seq_page_cost,cfg_random_page_cost,cfg_default_statistics_target,cfg_max_parallel_workers,cfg_max_parallel_workers_per_gather,cfg_max_worker_processes,cfg_shared_buffers,cfg_effective_cache_size,cfg_work_mem,cfg_enable_hashagg,cfg_enable_bitmapscan,cfg_enable_nestloop,cfg_enable_parallel_hash,cfg_enable_sort,cfg_synchronous_commit,cfg_cpu_tuple_cost,cfg_cpu_index_tuple_cost,cfg_cpu_operator_cost,cfg_parallel_setup_cost,cfg_parallel_tuple_cost,cfg_min_parallel_table_scan_size,cfg_min_parallel_index_scan_size,cfg_join_collapse_limit,cfg_from_collapse_limit,cfg_hash_mem_multiplier,cfg_enable_mergejoin,cfg_enable_hashjoin,cfg_enable_memoize,cfg_enable_gathermerge,cfg_enable_incremental_sort,cfg_enable_material,cfg_enable_indexscan,cfg_enable_indexonlyscan,cfg_enable_parallel_append,cfg_parallel_leader_participation,vcpus,memory_mb,sf
22,low,s2,done,3523.339,,20,0,46634.648,1085.939,69.5,5,95,3,3459432.871,1079.229,86.5,23,6535.103,348.664,1288.205,274.331,438.527,627.323,856.396,901.126,3763.727,3463.257,189.943,855.874,1591.292,467.522,1034.884,469.699,,15681.074,1014.087,,1045.204,2388.856,358434.528,2563.339,645.368,900000.0,1139.433,111789.563,1290.953,258.977,5345.169,7480.241,900000.0,146.159,754.811,37549.65,331.48,5431.621,4865.165,790.242,220.58,151.5,1737.219,126.161,15593.042,343.523,2869.359,707.049,1041.98,3111.545,2205.394,10078.859,5245.397,137.237,902.814,334.589,2249.107,1190.725,27.674,2631.541,7495.152,131.74,1139.282,228.389,582.844,1938.903,99.852,513.031,5494.556,1043.87,106.227,1760.999,1796.434,268.998,22.858,58.285,245.872,829.567,3218.107,1562.268,4218.899,1673.612,542.47,202.433,22.683,58.114,3335.505,214.557,3795.853,391.412,776.785,4059.907,823.202,1479.864,313.555,900000.0,2126.636,511.799,916.153,2396.893,525.138,1125.185,71140.047,46.352,163.257,570.337,1155.439,322.321,2804.967,14989.473,1915.014,191.744,45.066,74.024,91.057,213.204,,453.984,1069.309,415.275,762.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0077,0.00123,0.00072,1951.0,0.154,32.0,0.5,10.0,8.0,1.3,1.0,1.0,,,,,,,,,2,2048,1
23,low,s2,done,3482.16,,20,0,44010.749,913.855,60.55,5,95,3,3418171.162,1101.338,87.31,22,5263.535,370.776,865.427,309.68,361.539,431.533,856.691,797.447,3688.441,1306.955,180.568,923.338,1178.454,619.156,1051.248,516.44,,19457.977,928.196,,1577.019,326.438,149525.273,1737.217,376.302,900000.0,1296.204,111174.787,1732.785,324.092,5540.57,14256.572,900000.0,183.06,800.464,18373.432,342.159,3151.196,2610.121,831.309,397.155,120.207,2725.963,190.516,6383.073,625.369,1770.65,986.088,1294.171,3974.763,1492.779,10760.439,6323.808,144.152,916.499,352.79,20670.106,1657.86,17.701,4095.717,4774.931,153.908,9337.353,340.39,664.981,1907.749,130.698,566.065,4223.259,1026.265,140.227,1222.533,2047.366,523.194,34.799,11.427,71.531,805.68,4533.662,1160.913,1962.627,1033.049,392.458,228.692,17.798,62.27,1471.118,227.606,3958.148,395.295,1629.776,1747.729,618.052,192464.256,805.187,900000.0,7870.681,693.584,774.93,8562.498,270.403,979.122,49004.681,24.02,2275.417,31.911,296.076,382.946,3075.649,7168.231,164.456,100.804,49.456,81.033,218.924,208.817,,271.699,1779.045,348.066,673.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0048,0.00408,0.00119,1425.0,0.219,8.0,0.5,4.0,7.0,3.2,0.0,1.0,,,,,,,,,2,2048,1
24,low,s2,done,3405.921,,20,0,35181.998,1075.219,74.23,12,95,3,3353544.112,1554.366,87.2,32,5570.366,935.772,1059.205,342.644,454.453,385.69,1257.742,674.588,5571.495,4251.387,681.414,739.665,1129.661,503.558,1013.873,409.215,,2615.439,1325.494,,2516.261,616.804,167893.977,2636.15,672.755,900000.0,5207.929,101490.047,2326.898,969.587,12213.983,17937.713,900000.0,143.017,717.426,61585.855,487.51,5314.054,4899.916,967.963,907.479,231.936,3200.828,220.727,13870.072,5634.793,2944.706,771.665,1482.892,3662.693,2205.695,9752.093,10806.054,384.094,2324.546,983.327,6329.916,1783.216,36.066,2964.039,9423.455,377.757,1038.623,1093.067,1278.346,1726.434,177.139,1219.539,6106.863,672.299,127.011,1522.851,1986.859,720.139,23.826,171.223,94.784,1241.264,2455.117,1306.814,1877.429,2205.735,721.836,290.965,203.405,36.853,2269.446,495.224,4577.325,800.466,1493.152,2494.139,1710.576,1389.22,1204.343,900000.0,3778.668,564.694,1661.799,2517.323,870.825,1437.225,95161.181,298.054,455.351,1649.349,250.304,300.09,3238.915,11002.105,262.975,320.146,64.477,124.202,524.513,222.394,,1068.499,1563.84,644.869,730.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0097,0.00345,0.00166,281.0,0.117,128.0,2.0,8.0,11.0,2.4,1.0,0.0,,,,,,,,,2,2048,1
25,low,s2,done,4361.952,,20,0,28394.677,811.108,69.58,8,94,4,4315540.151,1259.16,84.21,25,6053.213,2767.12,923.023,208.791,598.306,441.44,510.439,432.703,3915.068,1051.366,246.912,620.527,1057.311,523.331,1011.868,503.689,,2015.842,720.602,,1073.314,290.912,328422.179,2700.98,652.883,900000.0,1217.008,107280.958,1875.029,402.901,5379.203,9652.62,900000.0,77.844,552.846,18876.971,222.238,2557.105,4810.875,836.329,292.497,128.412,1689.881,276.78,7403.693,341.134,22453.528,867.981,1555.224,3918.392,2131.21,11671.016,27199.177,211.215,989.309,491.431,1461.346,1406.533,140.593,2918.584,4745.761,644.096,3939.285,368.073,626.51,1408.06,125.784,589.818,900000.0,691.658,112.022,1127.711,1667.066,259.539,203.976,24.225,239.99,801.474,3032.311,2404.96,1526.836,1833.257,416.121,212.275,22.974,27.938,1424.262,231.185,2632.303,580.051,11329.308,1605.581,582.679,1361.178,466.458,900000.0,2529.536,546.445,3099.474,3498.684,507.955,4237.461,46013.307,47.972,404.664,565.621,115.903,393.263,3001.487,7331.454,1882.225,158.962,63.238,117.19,105.062,230.889,,387.21,1383.421,358.287,835.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0022,0.00111,0.00097,722.0,0.368,128.0,0.5,12.0,4.0,2.0,0.0,1.0,,,,,,,,,2,2048,1
26,low,s2,done,4165.29,,20,0,40909.696,1017.348,51.65,5,94,4,4101271.369,1016.314,86.35,22,5668.538,1119.017,1407.338,268.998,508.597,498.112,675.91,713.691,2003.817,1444.96,206.899,916.534,8023.468,452.908,1738.304,506.268,,9753.436,748.127,,1094.4,342.787,169572.944,2110.771,669.839,900000.0,1432.736,111047.94,1934.092,331.839,5104.756,4237.169,900000.0,55.421,541.724,18005.484,331.214,4236.741,2494.766,830.261,365.713,126.27,2437.563,198.248,5728.817,944.81,1986.862,724.147,998.31,8065.402,1373.63,10278.952,7654.973,89.405,977.34,301.424,1512.829,3859.402,29.94,2864.577,4100.671,233.306,1088.385,291.988,607.331,1481.014,126.524,1209.064,900000.0,1191.007,112.115,1743.678,1773.357,452.305,23.216,9.321,185.957,1047.63,1577.942,745.044,2013.204,1211.427,295.105,281.431,21.378,26.116,1947.418,284.195,4805.758,392.841,555.526,1212.967,759.882,9871.227,490.089,900000.0,2166.945,478.26,1040.142,4245.683,439.885,3072.289,44297.97,46.421,309.052,64.367,270.846,297.541,2625.896,7197.402,233.447,153.182,66.811,60.001,69.815,191.42,,217.115,1137.451,274.365,791.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0032,0.00257,0.00232,1035.0,0.25,32.0,2.0,6.0,5.0,3.8,0.0,1.0,,,,,,,,,2,2048,1
27,low,s2,done,3265.872,,20,0,38798.685,921.807,69.83,6,95,3,3210422.412,950.272,88.74,22,6351.449,368.472,1144.625,376.8,325.229,451.439,659.517,750.603,3425.813,1275.927,192.579,1195.397,2348.883,463.546,1787.428,395.514,,11600.02,1077.964,,1083.971,254.794,169717.151,2228.804,364.173,900000.0,1599.096,108788.731,1838.088,294.887,6276.772,9635.435,900000.0,132.788,507.044,22861.441,234.43,3829.02,2413.56,890.236,378.421,155.773,1740.855,144.217,9388.69,821.38,1744.002,702.303,1105.537,1947.005,1346.29,12724.106,4614.402,140.3,733.069,324.138,2031.759,1701.862,17.171,2790.929,2660.698,176.157,1202.926,265.428,684.086,1652.021,162.711,578.553,6113.0,1002.623,89.653,1139.765,1805.197,365.272,18.764,11.932,73.796,1084.814,2663.064,1000.83,2660.968,1147.544,408.253,276.063,16.809,45.343,1418.692,358.404,3807.152,452.203,1050.322,1687.959,596.446,5565.849,379.673,900000.0,5257.802,485.72,1054.736,2918.89,994.227,1227.358,46602.632,32.638,245.331,39.3,157.951,330.765,4909.695,7086.962,155.819,195.526,53.708,81.851,73.9,631.884,,451.791,1308.875,321.43,616.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0044,0.003,0.00058,562.0,0.017,8.0,8.0,7.0,9.0,2.6,1.0,1.0,,,,,,,,,2,2048,1
28,low,s2,done,3791.007,,20,0,41806.91,1382.74,69.0,9,95,3,3729489.827,1544.458,90.15,32,5727.938,1115.771,1509.913,373.142,606.736,660.359,1722.785,2039.252,8563.976,2974.573,907.555,792.953,1296.513,820.522,1453.698,596.759,,2413.58,1426.091,,3293.984,671.487,416322.552,1744.427,816.316,900000.0,6551.005,242213.649,1827.756,657.173,4611.313,5330.022,900000.0,131.838,600.63,22165.495,555.515,7835.115,15944.993,1331.114,692.461,290.228,4161.7,229.66,5312.633,2456.399,1821.763,952.169,1397.198,3928.083,1397.961,10322.665,6462.117,382.323,1507.819,860.986,6523.054,1782.523,41.229,5410.421,6855.099,477.432,1013.216,708.729,1361.252,2297.489,180.984,1023.018,6554.425,1153.14,117.107,1407.855,8815.999,694.782,22.438,175.863,1033.291,1536.774,2747.175,1363.412,2696.569,2069.199,979.921,520.546,202.503,42.263,4159.789,542.384,3194.733,1067.994,1286.434,2125.036,1015.286,1678.974,949.838,900000.0,3464.641,594.499,1615.017,2867.162,974.703,1530.302,133395.371,50.969,428.227,163.238,196.6,909.814,4396.287,10903.174,224.853,378.009,60.665,284.398,106.201,319.679,,728.366,1570.521,608.421,827.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0063,0.00176,0.0007,1125.0,0.187,32.0,2.0,8.0,6.0,1.1,1.0,0.0,,,,,,,,,2,2048,1
29,low,s2,done,3683.211,,20,0,40808.665,1241.535,66.33,10,95,3,3620476.529,1552.539,86.66,32,5276.165,4227.86,1359.099,342.515,699.61,472.289,924.982,1563.637,8738.042,1369.893,624.369,1056.582,1133.332,560.564,1276.885,606.513,,2270.537,835.303,,3401.173,608.777,162221.325,1935.508,666.206,900000.0,6076.375,266344.622,1655.313,876.116,5387.071,5037.172,900000.0,157.452,601.721,73771.437,347.152,5124.646,11232.241,1274.854,671.219,313.424,3658.329,322.159,13642.313,2469.243,3218.819,1117.135,1547.325,3130.89,2351.963,12001.144,8070.75,438.452,1380.129,999.594,2226.599,2456.148,33.203,4766.947,6739.025,290.432,1131.29,967.154,1625.626,1747.844,589.494,1235.865,7469.052,756.426,124.236,2057.339,2032.109,974.245,22.323,9.938,878.971,1377.817,2670.558,2198.049,1897.89,2116.761,1109.536,323.981,22.668,22.674,3193.242,425.283,3259.614,802.529,3365.708,2857.949,1988.583,1683.11,677.991,900000.0,2962.918,499.845,1557.409,3761.548,782.598,1629.989,204980.628,325.891,419.995,165.926,1466.589,497.534,3421.763,11036.936,222.803,236.673,58.767,198.62,883.709,328.617,,792.447,1483.192,526.11,973.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0013,0.00105,0.00085,1373.0,0.296,128.0,32.0,9.0,7.0,1.4,1.0,0.0,,,,,,,,,2,2048,1
30,low,s2,done,3313.977,,20,0,26892.233,742.363,71.48,7,95,3,3270567.253,1130.481,86.24,21,5370.37,356.597,718.865,194.299,556.892,601.878,479.335,408.072,2577.563,1027.468,167.412,1027.094,746.004,895.904,1011.173,321.76,,4580.149,731.329,,1222.647,363.366,147892.161,1691.133,685.475,900000.0,1356.227,147755.773,1337.512,874.902,5144.005,4560.07,900000.0,90.838,529.294,22079.845,375.87,6473.494,5405.105,703.134,304.461,164.708,2627.608,180.051,13701.792,367.207,3250.731,706.707,1508.495,4132.297,2439.89,10498.118,7509.963,119.043,1125.899,474.206,4957.127,1859.35,26.58,3735.457,4980.319,172.8,1204.516,324.028,635.578,1690.996,127.151,606.862,14070.075,1072.059,182.788,1176.172,1813.015,299.463,23.37,11.018,267.571,916.209,2547.844,1090.119,2287.897,1423.929,420.425,409.5,23.397,33.967,4140.498,402.851,6301.036,748.843,1255.874,1364.009,838.691,4649.771,529.927,900000.0,2117.707,522.756,3484.027,6605.035,509.944,1012.153,58334.811,50.39,415.762,67.8,302.998,951.317,4968.198,6593.795,245.057,284.207,53.424,186.127,120.611,202.823,,301.831,1428.233,299.403,534.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0076,0.0014,0.00103,663.0,0.024,128.0,2.0,7.0,7.0,3.1,0.0,1.0,,,,,,,,,2,2048,1
31,low,s2,done,3650.42,,20,0,29896.536,858.183,71.48,7,95,3,3600338.046,1029.551,85.89,23,5972.107,352.271,1251.006,362.679,570.957,450.342,619.295,486.32,3583.809,1018.799,173.051,696.307,1057.735,920.873,1039.391,1034.291,,4647.715,812.583,,1053.734,346.42,542831.91,1932.627,692.404,900000.0,2060.346,118326.642,1885.421,876.617,5283.052,3667.23,900000.0,174.587,533.594,17924.272,381.061,3491.091,4627.572,623.944,310.583,238.267,1367.347,166.376,9275.972,330.715,3056.49,711.485,1087.624,4649.648,16139.323,9981.128,9286.448,133.854,618.553,274.403,1355.806,2739.788,25.403,2840.002,4431.63,138.957,1128.93,230.296,826.467,1565.431,113.913,538.906,4616.816,685.831,127.996,1098.241,1862.606,246.265,27.032,54.291,215.272,800.453,3902.353,866.13,2031.235,931.531,502.082,216.422,23.106,44.905,1389.898,246.508,2697.836,286.689,652.205,1291.532,628.304,1344.736,309.85,900000.0,5308.239,462.895,3416.105,4249.757,321.15,1004.172,46562.281,46.9,444.06,63.298,308.336,396.577,2532.369,7103.138,228.258,173.353,53.855,122.654,136.102,292.881,,447.244,4528.76,295.073,473.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0087,0.00461,0.00144,152.0,0.05,128.0,8.0,11.0,11.0,1.7,0.0,1.0,,,,,,,,,2,2048,1
80,low,s2_s3,done,5499.537,,20,0,34506.332,1166.162,64.8,13,93,5,5446591.376,2002.783,34.1,75,3970.231,681.578,2243.649,2194.908,684.067,378.563,1494.796,1138.678,6630.26,1085.295,750.391,606.421,1157.001,512.8,772.372,655.167,,2417.549,926.454,,2601.13,643.123,900000.0,1476.642,742.488,900000.0,3886.745,105222.991,2591.053,114.87,5594.387,459624.407,900000.0,299.962,748.901,33505.984,550.955,7000.965,26938.428,955.916,236.088,323.869,713.651,2963.342,7950.493,2331.582,2959.195,1683.403,1736.268,2337.003,11354.191,9989.979,8116.474,345.832,1425.496,834.226,900000.0,2851.162,24.838,3232.91,13962.813,759.01,1208.826,250.033,1058.234,1659.419,608.366,2325.859,38242.433,953.667,428.685,4474.801,2606.086,206.09,44.803,366.706,128.143,861.221,2611.893,1995.799,1610.924,7276.269,893.985,810.294,22.718,148.862,2333.277,771.593,29183.557,1198.175,1708.773,2763.913,1925.209,2668.453,922.947,900000.0,6828.888,472.671,7098.863,3301.73,1617.811,6763.222,45325.305,43.923,341.288,213.113,337.228,662.053,3707.09,4558.08,342.596,276.191,142.485,2943.226,562.136,626.544,,514.143,1437.888,1116.226,764.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,0.0038,0.00266,0.00133,1509.0,0.121,128.0,8.0,10.0,9.0,3.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,2048,1
